Location State_ CA,Location State_ NY,Location City_San Diego,Founded,Location City_Los Angeles,Job Title_Data Scientist,Job Title_Data Analyst,Job Title_Data Engineer,Location City_Austin,Location City_Burbank,Type of ownership_Nonprofit Organization,Sector_Information Technology,Location City_Dallas,Location City_Houston,Revenue_Unknown / Non-Applicable,Type of ownership_Company - Public,Rating_3,Sector_Business Services,Sector_Unknown,Type of ownership_Company - Private,Revenue_$100 to $500 million (USD),Rating_4,Revenue_$10+ billion (USD),"Headquarters_Chicago, IL",Location State_ IL,Est_Salary
0,0,0,1830,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,78.0
0,0,0,1922,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,125.0
0,0,0,1922,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,125.0
0,0,0,1947,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,125.0
0,0,0,1852,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,125.0
0,0,0,1971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,125.0
0,0,0,1968,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,125.0
0,0,0,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,125.0
0,0,0,1947,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,125.0
0,0,0,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,125.0
0,0,0,1999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,125.0
0,0,0,1947,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,125.0
0,0,0,1976,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,125.0
0,0,0,1976,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,125.0
0,0,0,1972,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,125.0
0,0,0,1968,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,125.0
0,0,0,1976,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,125.0
0,0,0,1947,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,125.0
0,0,0,1976,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,125.0
0,0,0,2015,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,125.0
0,0,0,1864,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,125.0
0,0,0,1976,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,125.0
0,0,0,1947,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,125.0
0,0,0,1976,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,125.0
0,0,0,1976,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,125.0
0,0,0,1974,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,125.0
0,0,0,1961,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,125.0
0,0,0,1862,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,125.0
0,0,0,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,125.0
0,0,0,1980,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,125.0
0,0,0,1922,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,125.0
0,0,0,1994,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,125.0
0,0,0,1961,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,73.0
0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,73.0
0,0,0,1976,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,73.0
0,0,0,1980,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,73.0
0,0,0,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,73.0
0,0,0,1961,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,73.0
0,0,0,2017,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,73.0
0,0,0,2008,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,73.0
0,0,0,1991,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,73.0
0,0,0,1974,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,73.0
0,0,0,2010,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,73.0
0,0,0,2016,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,73.0
0,0,0,1989,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,73.0
0,0,0,1996,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,73.0
0,0,0,1961,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,73.0
0,0,0,1922,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,73.0
0,0,0,2004,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,73.0
0,0,0,1976,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,73.0
0,0,0,1976,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,73.0
0,0,0,1922,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,73.0
0,0,0,2010,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,73.0
0,0,0,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,73.0
0,0,0,1989,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,73.0
0,0,0,1976,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,73.0
0,0,0,1976,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,73.0
0,0,0,1922,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,73.0
0,0,0,1864,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73.0
0,0,0,2017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,73.0
0,0,0,1995,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,73.0
0,0,0,1922,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,107.0
0,0,0,2008,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,107.0
0,0,0,2003,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,107.0
0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,107.0
0,0,0,1976,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,107.0
0,0,0,1947,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,107.0
0,0,0,1905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,107.0
0,0,0,1976,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,107.0
0,0,0,2015,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,107.0
0,0,0,1947,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,107.0
0,0,0,1976,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,107.0
0,0,0,2004,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,107.0
0,0,0,1976,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,107.0
0,0,0,2002,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,107.0
0,0,0,1976,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,107.0
0,0,0,1976,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,107.0
0,0,0,1947,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,107.0
0,0,0,1976,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,107.0
0,0,0,2018,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,107.0
0,0,0,1976,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,107.0
0,0,0,1961,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,107.0
0,0,0,1976,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,107.0
0,0,0,2011,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,107.0
0,0,0,1995,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,107.0
0,0,0,1997,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,107.0
0,0,0,2013,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,107.0
0,0,0,1972,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,107.0
0,0,0,1999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,107.0
0,0,0,2016,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,107.0
0,0,0,1976,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,107.0
0,0,0,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,118.5
0,0,0,1991,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,118.5
0,0,0,1996,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,118.5
0,0,0,2014,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,118.5
0,0,0,1947,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,118.5
0,0,0,1905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,118.5
0,0,0,1976,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,118.5
0,0,0,1775,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,118.5
0,0,0,2007,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,118.5
0,0,0,1969,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,118.5
0,0,0,1976,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,118.5
0,0,0,1922,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,118.5
0,0,0,1947,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,118.5
0,0,0,1976,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,118.5
0,0,0,1976,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,118.5
0,0,0,1977,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,118.5
0,0,0,1995,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,118.5
0,0,0,1947,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,118.5
0,0,0,1966,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,118.5
0,0,0,1995,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,118.5
0,0,0,1976,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,118.5
0,0,0,1947,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,118.5
0,0,0,1976,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,118.5
0,0,0,1999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,118.5
0,0,0,2015,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,118.5
0,0,0,1947,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,118.5
0,0,0,1995,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,118.5
0,0,0,1976,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,118.5
0,0,0,1976,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,118.5
0,0,0,1947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,118.5
0,0,0,1947,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,71.5
0,0,0,1976,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,71.5
0,0,0,2001,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,71.5
0,0,0,1976,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,71.5
0,0,0,1976,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,71.5
0,0,0,1969,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,71.5
0,0,0,1976,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,71.5
0,0,0,1976,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,71.5
0,0,0,2006,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,71.5
0,0,0,1976,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,71.5
0,0,0,1976,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,71.5
0,0,0,1976,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,71.5
0,0,0,2005,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,71.5
0,0,0,1974,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,71.5
0,0,0,1976,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,71.5
0,0,0,1961,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,71.5
0,0,0,2007,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,71.5
0,0,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,71.5
0,0,0,1947,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,71.5
0,0,0,1947,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,71.5
0,0,0,2013,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,71.5
0,0,0,1976,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,71.5
0,0,0,1997,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,71.5
0,0,0,1775,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71.5
0,0,0,1969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71.5
0,0,0,1947,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,71.5
0,0,0,1947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,71.5
0,0,0,1905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,71.5
0,0,0,1976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,71.5
0,0,0,1941,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,71.5
0,0,0,1947,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,59.5
0,0,0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,59.5
0,0,0,2002,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,59.5
0,0,0,1976,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,59.5
0,0,0,1947,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,59.5
0,0,0,1976,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,59.5
0,0,0,1947,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,59.5
0,0,0,1999,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,59.5
0,0,0,1976,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,59.5
0,0,0,1947,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,59.5
0,0,0,1965,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59.5
0,0,0,1976,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,59.5
0,0,0,1976,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,59.5
0,0,0,1996,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,59.5
0,0,0,1997,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,59.5
0,0,0,1947,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,59.5
0,0,0,1978,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59.5
0,0,0,1965,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,59.5
0,0,0,2018,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,59.5
0,0,0,1976,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,59.5
0,0,0,1962,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,59.5
0,0,0,1976,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,59.5
0,0,0,1996,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,59.5
0,0,0,1966,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,59.5
0,0,0,1976,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,59.5
0,0,0,1976,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,59.5
0,0,0,1955,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,59.5
0,0,0,1976,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,59.5
0,0,0,1966,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,59.5
0,0,0,1969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59.5
0,0,0,1955,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,45.5
0,0,0,1961,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,45.5
0,0,0,1947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,45.5
0,0,0,1999,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,45.5
0,0,0,1976,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,45.5
0,0,0,1995,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,45.5
0,0,0,2013,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5
0,0,0,1976,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,45.5
0,0,0,1996,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,45.5
0,0,0,1976,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,45.5
0,0,0,1961,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,45.5
1,0,1,1939,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,130.0
1,0,1,1939,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,130.0
1,0,1,1976,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,130.0
1,0,1,1998,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,130.0
1,0,1,1953,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,130.0
1,0,1,2015,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,130.0
1,0,1,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,130.0
1,0,1,1977,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,130.0
1,0,0,1976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,130.0
1,0,1,1983,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,130.0
1,0,1,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,130.0
1,0,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,130.0
1,0,1,1965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,130.0
1,0,1,1995,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,130.0
1,0,1,2001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130.0
1,0,1,1969,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,130.0
1,0,1,1999,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,130.0
1,0,1,1888,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,130.0
1,0,1,1998,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,130.0
1,0,1,1862,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,130.0
1,0,1,2010,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,130.0
1,0,1,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,130.0
1,0,1,1996,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0
1,0,1,1976,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,130.0
1,0,1,1976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,130.0
1,0,1,2010,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,130.0
1,0,1,1998,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,130.0
1,0,1,1914,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,130.0
1,0,1,1876,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,130.0
1,0,1,1976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,130.0
1,0,1,1989,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,92.0
1,0,1,1984,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,92.0
1,0,1,2002,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,92.0
1,0,1,1976,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,92.0
1,0,1,1976,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,92.0
1,0,0,1849,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,92.0
1,0,1,1989,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,92.0
1,0,1,2010,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,92.0
1,0,1,1972,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,92.0
1,0,1,2015,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,92.0
1,0,1,1976,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,92.0
1,0,1,1976,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,92.0
1,0,0,1996,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,92.0
1,0,1,1976,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,92.0
1,0,1,1995,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,92.0
1,0,1,2001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.0
1,0,1,1888,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,92.0
1,0,1,1960,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,92.0
1,0,1,2018,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,92.0
1,0,1,2010,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,92.0
1,0,1,1976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,92.0
1,0,1,1994,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,92.0
1,0,1,1972,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,92.0
1,0,1,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,92.0
1,0,1,1955,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,92.0
1,0,1,1939,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,92.0
1,0,1,1994,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,92.0
